!Date	m3/s	C
2015-06-02 00:00:00	0.463	11.90
2015-06-03 00:00:00	0.470	12.20
2015-06-04 00:00:00	0.480	12.70
2015-06-05 00:00:00	0.494	13.20
2015-06-06 00:00:00	0.488	13.60
2015-06-07 00:00:00	0.467	13.70
2015-06-08 00:00:00	0.439	13.10
2015-06-09 00:00:00	0.408	13.30
2015-06-10 00:00:00	0.376	14.30
2015-06-11 00:00:00	0.345	15.10
2015-06-12 00:00:00	0.316	16.20
2015-06-13 00:00:00	0.290	16.50
2015-06-14 00:00:00	0.269	14.90
2015-06-15 00:00:00	0.251	14.20
2015-06-16 00:00:00	0.235	13.90
2015-06-17 00:00:00	0.221	13.70
2015-06-18 00:00:00	0.209	13.30
2015-06-19 00:00:00	0.199	13.10
2015-06-20 00:00:00	0.197	13.80
2015-06-21 00:00:00	0.206	14.00
2015-06-22 00:00:00	0.212	14.40
2015-06-23 00:00:00	0.214	14.80
2015-06-24 00:00:00	0.218	14.90
2015-06-25 00:00:00	0.221	15.00
2015-06-26 00:00:00	0.244	14.60
2015-06-27 00:00:00	0.255	14.80
2015-06-28 00:00:00	0.259	16.10
2015-06-29 00:00:00	0.260	16.90
2015-06-30 00:00:00	0.256	16.90
2015-07-01 00:00:00	0.246	17.50
2015-07-02 00:00:00	0.239	19.70
2015-07-03 00:00:00	0.226	21.00
2015-07-04 00:00:00	0.214	20.80
2015-07-05 00:00:00	0.203	20.00
2015-07-06 00:00:00	0.192	18.40
2015-07-07 00:00:00	0.185	17.70
2015-07-08 00:00:00	0.177	16.50
2015-07-09 00:00:00	0.172	16.00
2015-07-10 00:00:00	0.199	15.30
2015-07-11 00:00:00	0.243	16.00
2015-07-12 00:00:00	0.284	15.60
2015-07-13 00:00:00	0.298	15.20
2015-07-14 00:00:00	0.297	15.60
2015-07-15 00:00:00	0.290	16.00
2015-07-16 00:00:00	0.279	15.90
2015-07-17 00:00:00	0.308	15.10
2015-07-18 00:00:00	0.368	15.30
2015-07-19 00:00:00	0.432	15.80
2015-07-20 00:00:00	0.444	15.90
2015-07-21 00:00:00	0.436	15.50
2015-07-22 00:00:00	0.427	16.00
2015-07-23 00:00:00	0.426	16.30
2015-07-24 00:00:00	0.427	16.60
2015-07-25 00:00:00	0.410	15.70
2015-07-26 00:00:00	0.412	15.90
2015-07-27 00:00:00	0.434	15.70
2015-07-28 00:00:00	0.437	15.60
2015-07-29 00:00:00	0.425	15.90
2015-07-30 00:00:00	0.410	15.80
2015-07-31 00:00:00	0.403	15.50
2015-08-01 00:00:00	0.448	15.70
2015-08-02 00:00:00	0.471	15.70
2015-08-03 00:00:00	0.452	15.90
2015-08-04 00:00:00	0.427	16.30
2015-08-05 00:00:00	0.400	16.60
2015-08-06 00:00:00	0.376	17.20
2015-08-07 00:00:00	0.352	17.90
2015-08-08 00:00:00	0.330	18.30
2015-08-09 00:00:00	0.309	18.00
2015-08-10 00:00:00	0.289	18.00
2015-08-11 00:00:00	0.270	17.70
2015-08-12 00:00:00	0.253	17.70
2015-08-13 00:00:00	0.238	16.70
2015-08-14 00:00:00	0.224	16.80
2015-08-15 00:00:00	0.211	16.50
2015-08-16 00:00:00	0.200	16.50
2015-08-17 00:00:00	0.190	15.90
2015-08-18 00:00:00	0.180	16.00
2015-08-19 00:00:00	0.171	16.00
2015-08-20 00:00:00	0.163	15.80
2015-08-21 00:00:00	0.156	15.90
2015-08-22 00:00:00	0.149	16.00
2015-08-23 00:00:00	0.143	15.90
2015-08-24 00:00:00	0.137	16.60
2015-08-25 00:00:00	0.131	18.00
2015-08-26 00:00:00	0.126	17.10
2015-08-27 00:00:00	0.121	17.20
2015-08-28 00:00:00	0.117	16.90
2015-08-29 00:00:00	0.112	16.60
2015-08-30 00:00:00	0.108	15.80
2015-08-31 00:00:00	0.104	15.20
2015-09-01 00:00:00	0.100	14.80
2015-09-02 00:00:00	0.107	14.20
2015-09-03 00:00:00	0.141	14.30
2015-09-04 00:00:00	0.142	13.60
2015-09-05 00:00:00	0.179	13.70
2015-09-06 00:00:00	0.193	13.10
2015-09-07 00:00:00	0.229	13.00
2015-09-08 00:00:00	0.300	12.90
2015-09-09 00:00:00	0.395	12.40
2015-09-10 00:00:00	0.439	12.60
2015-09-11 00:00:00	0.425	12.70
2015-09-12 00:00:00	0.410	13.40
2015-09-13 00:00:00	0.398	13.70
2015-09-14 00:00:00	0.386	14.20
2015-09-15 00:00:00	0.374	14.20
2015-09-16 00:00:00	0.361	14.20
2015-09-17 00:00:00	0.349	14.60
2015-09-18 00:00:00	0.350	14.50
2015-09-19 00:00:00	0.373	13.80
2015-09-20 00:00:00	0.416	12.60
2015-09-21 00:00:00	0.441	11.80
2015-09-22 00:00:00	0.443	11.80
2015-09-23 00:00:00	0.433	12.30
2015-09-24 00:00:00	0.424	12.50
2015-09-25 00:00:00	0.419	12.50
2015-09-26 00:00:00	0.432	11.50
2015-09-27 00:00:00	0.441	10.80
2015-09-28 00:00:00	0.437	10.80
2015-09-29 00:00:00	0.425	10.30
2015-09-30 00:00:00	0.405	10.70
2015-10-01 00:00:00	0.382	11.20
2015-10-02 00:00:00	0.360	12.30
2015-10-03 00:00:00	0.344	10.60
2015-10-04 00:00:00	0.324	10.10
2015-10-05 00:00:00	0.305	8.90
2015-10-06 00:00:00	0.288	6.50
2015-10-07 00:00:00	0.272	5.50
2015-10-08 00:00:00	0.258	4.90
2015-10-09 00:00:00	0.245	4.00
2015-10-10 00:00:00	0.232	3.40
2015-10-11 00:00:00	0.226	3.40
2015-10-12 00:00:00	0.224	3.80
2015-10-13 00:00:00	0.223	5.00
2015-10-14 00:00:00	0.224	4.80
2015-10-15 00:00:00	0.225	4.60
2015-10-16 00:00:00	0.224	4.20
2015-10-17 00:00:00	0.220	4.00
2015-10-18 00:00:00	0.219	4.90
2015-10-19 00:00:00	0.220	5.60
2015-10-20 00:00:00	0.222	6.20
2015-10-21 00:00:00	0.222	6.90
2015-10-22 00:00:00	0.222	8.30
2015-10-23 00:00:00	0.225	8.90
2015-10-24 00:00:00	0.225	7.70
2015-10-25 00:00:00	0.222	8.20
2015-10-26 00:00:00	0.215	6.30
2015-10-27 00:00:00	0.209	5.70
2015-10-28 00:00:00	0.203	3.00
2015-10-29 00:00:00	0.200	3.00
2015-10-30 00:00:00	0.199	4.10
2015-10-31 00:00:00	0.201	5.70
2015-11-01 00:00:00	0.204	6.80
2015-11-02 00:00:00	0.205	7.70
2015-11-03 00:00:00	0.206	6.70
2015-11-04 00:00:00	0.207	6.10
2015-11-05 00:00:00	0.207	5.20
2015-11-06 00:00:00	0.209	6.50
2015-11-07 00:00:00	0.211	7.20
2015-11-08 00:00:00	0.229	6.70
2015-11-09 00:00:00	0.240	6.50
2015-11-10 00:00:00	0.294	5.40
2015-11-11 00:00:00	0.319	4.20
2015-11-12 00:00:00	0.330	4.10
2015-11-13 00:00:00	0.334	4.50
2015-11-14 00:00:00	0.336	4.20
2015-11-15 00:00:00	0.355	3.60
2015-11-16 00:00:00	0.392	4.00
2015-11-17 00:00:00	0.401	4.40
2015-11-18 00:00:00	0.405	4.40
2015-11-19 00:00:00	0.403	3.60
2015-11-20 00:00:00	0.397	2.00
2015-11-21 00:00:00	0.390	0.10
2015-11-22 00:00:00	0.383	0.00
2015-11-23 00:00:00	0.373	0.00
2015-11-24 00:00:00	0.362	0.30
2015-11-25 00:00:00	0.351	0.70
2015-11-26 00:00:00	0.342	1.00
2015-11-27 00:00:00	0.340	2.60
2015-11-28 00:00:00	0.335	3.60
2015-11-29 00:00:00	0.324	3.10
2015-11-30 00:00:00	0.318	2.70
2015-12-01 00:00:00	0.376	2.20
2015-12-02 00:00:00	0.407	1.60
2015-12-03 00:00:00	0.419	2.70
2015-12-04 00:00:00	0.409	3.50
2015-12-05 00:00:00	0.450	4.50
2015-12-06 00:00:00	0.595	5.20
2015-12-07 00:00:00	0.649	4.90
2015-12-08 00:00:00	0.699	3.70
2015-12-09 00:00:00	0.704	4.60
2015-12-10 00:00:00	0.693	5.20
2015-12-11 00:00:00	0.670	4.50
2015-12-12 00:00:00	0.641	2.90
2015-12-13 00:00:00	0.611	1.80
2015-12-14 00:00:00	0.582	0.00
2015-12-15 00:00:00	0.555	0.00
2015-12-16 00:00:00	0.528	0.10
2015-12-17 00:00:00	0.502	0.60
2015-12-18 00:00:00	0.481	2.10
2015-12-19 00:00:00	0.504	3.20
2015-12-20 00:00:00	0.556	4.70
2015-12-21 00:00:00	0.575	5.10
2015-12-22 00:00:00	0.569	4.60
2015-12-23 00:00:00	0.553	4.70
2015-12-24 00:00:00	0.531	4.60
2015-12-25 00:00:00	0.506	4.80
2015-12-26 00:00:00	0.480	3.00
2015-12-27 00:00:00	0.455	0.20
2015-12-28 00:00:00	0.431	0.00
2015-12-29 00:00:00	0.409	0.00
2015-12-30 00:00:00	0.389	0.30
2015-12-31 00:00:00	0.369	0.40
2016-01-01 00:00:00	0.350	0.50
2016-01-02 00:00:00	0.333	0.00
2016-01-03 00:00:00	0.316	0.00
2016-01-04 00:00:00	0.301	0.00
2016-01-05 00:00:00	0.287	0.00
2016-01-06 00:00:00	0.274	0.00
2016-01-07 00:00:00	0.263	0.00
2016-01-08 00:00:00	0.251	0.00
2016-01-09 00:00:00	0.241	0.00
2016-01-10 00:00:00	0.232	0.10
2016-01-11 00:00:00	0.230	0.10
2016-01-12 00:00:00	0.231	0.20
2016-01-13 00:00:00	0.263	0.10
2016-01-14 00:00:00	0.300	0.00
2016-01-15 00:00:00	0.315	0.00
2016-01-16 00:00:00	0.323	0.00
2016-01-17 00:00:00	0.322	0.00
2016-01-18 00:00:00	0.310	0.00
2016-01-19 00:00:00	0.297	0.00
2016-01-20 00:00:00	0.284	0.00
2016-01-21 00:00:00	0.272	0.00
2016-01-22 00:00:00	0.259	0.00
2016-01-23 00:00:00	0.248	0.00
2016-01-24 00:00:00	0.237	0.10
2016-01-25 00:00:00	0.227	0.10
2016-01-26 00:00:00	0.217	0.20
2016-01-27 00:00:00	0.214	0.60
2016-01-28 00:00:00	0.334	0.70
2016-01-29 00:00:00	0.597	0.90
2016-01-30 00:00:00	0.858	1.10
2016-01-31 00:00:00	1.089	1.10
2016-02-01 00:00:00	1.275	0.60
2016-02-02 00:00:00	1.348	1.10
2016-02-03 00:00:00	1.345	0.80
2016-02-04 00:00:00	1.456	0.50
2016-02-05 00:00:00	1.485	0.40
2016-02-06 00:00:00	1.447	0.80
2016-02-07 00:00:00	1.384	1.20
2016-02-08 00:00:00	1.325	1.40
2016-02-09 00:00:00	1.261	1.70
2016-02-10 00:00:00	1.211	1.80
2016-02-11 00:00:00	1.167	1.50
2016-02-12 00:00:00	1.210	0.90
2016-02-13 00:00:00	1.235	0.50
2016-02-14 00:00:00	1.225	0.20
2016-02-15 00:00:00	1.190	0.00
2016-02-16 00:00:00	1.144	0.00
2016-02-17 00:00:00	1.090	0.20
2016-02-18 00:00:00	1.033	0.30
2016-02-19 00:00:00	0.978	0.30
2016-02-20 00:00:00	0.931	0.40
2016-02-21 00:00:00	0.885	0.50
2016-02-22 00:00:00	0.847	0.60
2016-02-23 00:00:00	0.833	0.50
2016-02-24 00:00:00	0.813	0.30
2016-02-25 00:00:00	0.784	0.10
2016-02-26 00:00:00	0.749	0.00
2016-02-27 00:00:00	0.712	0.00
2016-02-28 00:00:00	0.675	0.00
2016-02-29 00:00:00	0.638	0.00
2016-03-01 00:00:00	0.603	0.10
2016-03-02 00:00:00	0.569	0.20
2016-03-03 00:00:00	0.537	0.30
2016-03-04 00:00:00	0.507	0.50
2016-03-05 00:00:00	0.494	0.60
2016-03-06 00:00:00	0.520	0.60
2016-03-07 00:00:00	0.535	0.80
2016-03-08 00:00:00	0.548	0.90
2016-03-09 00:00:00	0.584	1.00
2016-03-10 00:00:00	0.633	0.80
2016-03-11 00:00:00	0.678	0.80
2016-03-12 00:00:00	0.690	0.70
2016-03-13 00:00:00	0.686	0.80
2016-03-14 00:00:00	0.672	1.50
2016-03-15 00:00:00	0.656	1.80
2016-03-16 00:00:00	0.641	2.10
2016-03-17 00:00:00	0.622	2.90
2016-03-18 00:00:00	0.597	2.20
2016-03-19 00:00:00	0.570	1.70
2016-03-20 00:00:00	0.544	1.60
2016-03-21 00:00:00	0.520	1.80
2016-03-22 00:00:00	0.507	1.70
2016-03-23 00:00:00	0.499	2.00
2016-03-24 00:00:00	0.491	2.30
2016-03-25 00:00:00	0.500	3.00
2016-03-26 00:00:00	0.517	4.00
2016-03-27 00:00:00	0.523	4.60
2016-03-28 00:00:00	0.514	5.00
2016-03-29 00:00:00	0.498	5.30
2016-03-30 00:00:00	0.476	5.20
2016-03-31 00:00:00	0.451	5.00
2016-04-01 00:00:00	0.427	4.60
2016-04-02 00:00:00	0.403	4.60
2016-04-03 00:00:00	0.380	5.60
2016-04-04 00:00:00	0.357	5.40
2016-04-05 00:00:00	0.335	5.90
2016-04-06 00:00:00	0.314	6.20
2016-04-07 00:00:00	0.298	6.40
2016-04-08 00:00:00	0.287	6.10
2016-04-09 00:00:00	0.300	5.80
2016-04-10 00:00:00	0.318	5.40
2016-04-11 00:00:00	0.331	5.80
2016-04-12 00:00:00	0.334	6.10
2016-04-13 00:00:00	0.334	6.10
2016-04-14 00:00:00	0.321	5.20
2016-04-15 00:00:00	0.307	6.10
2016-04-16 00:00:00	0.291	6.50
2016-04-17 00:00:00	0.276	6.70
2016-04-18 00:00:00	0.262	7.20
2016-04-19 00:00:00	0.269	6.70
2016-04-20 00:00:00	0.270	6.60
2016-04-21 00:00:00	0.264	6.50
2016-04-22 00:00:00	0.256	6.20
2016-04-23 00:00:00	0.256	5.40
2016-04-24 00:00:00	0.260	4.70
2016-04-25 00:00:00	0.260	4.40
2016-04-26 00:00:00	0.262	4.70
2016-04-27 00:00:00	0.275	4.90
2016-04-28 00:00:00	0.288	5.30
2016-04-29 00:00:00	0.317	6.00
2016-04-30 00:00:00	0.361	6.60
2016-05-01 00:00:00	0.380	7.40
2016-05-02 00:00:00	0.388	8.50
2016-05-03 00:00:00	0.387	9.50
2016-05-04 00:00:00	0.377	10.50
2016-05-05 00:00:00	0.359	11.50
2016-05-06 00:00:00	0.338	12.10
2016-05-07 00:00:00	0.314	13.10
2016-05-08 00:00:00	0.293	14.00
2016-05-09 00:00:00	0.276	14.60
2016-05-10 00:00:00	0.260	14.80
2016-05-11 00:00:00	0.248	12.60
2016-05-12 00:00:00	0.238	11.70
2016-05-13 00:00:00	0.230	10.20
2016-05-14 00:00:00	0.223	9.00
2016-05-15 00:00:00	0.212	8.60
2016-05-16 00:00:00	0.223	9.00
2016-05-17 00:00:00	0.217	9.40
2016-05-18 00:00:00	0.219	10.60
2016-05-19 00:00:00	0.210	11.90
2016-05-20 00:00:00	0.208	12.80
2016-05-21 00:00:00	0.208	13.10
2016-05-22 00:00:00	0.209	13.90
2016-05-23 00:00:00	0.209	15.30
2016-05-24 00:00:00	0.209	14.60
2016-05-25 00:00:00	0.207	12.40
2016-05-26 00:00:00	0.206	11.10
2016-05-27 00:00:00	0.206	11.10
2016-05-28 00:00:00	0.208	12.20
2016-05-29 00:00:00	0.212	12.80
2016-05-30 00:00:00	0.219	13.80
2016-05-31 00:00:00	0.222	15.10
2016-06-01 00:00:00	0.222	16.10
2016-06-02 00:00:00	0.220	16.80
2016-06-03 00:00:00	0.216	17.20
2016-06-04 00:00:00	0.213	14.70
2016-06-05 00:00:00	0.211	12.70
2016-06-06 00:00:00	0.210	12.70
2016-06-07 00:00:00	0.210	15.30
2016-06-08 00:00:00	0.211	13.80
2016-06-09 00:00:00	0.213	12.40
2016-06-10 00:00:00	0.215	10.80
2016-06-11 00:00:00	0.218	10.90
2016-06-12 00:00:00	0.220	12.00
2016-06-13 00:00:00	0.223	13.50
2016-06-14 00:00:00	0.227	14.60
2016-06-15 00:00:00	0.230	15.20
2016-06-16 00:00:00	0.232	14.40
2016-06-17 00:00:00	0.237	14.50
2016-06-18 00:00:00	0.277	14.10
2016-06-19 00:00:00	0.321	14.40
2016-06-20 00:00:00	0.368	15.00
2016-06-21 00:00:00	0.377	15.70
2016-06-22 00:00:00	0.367	16.70
2016-06-23 00:00:00	0.354	17.70
2016-06-24 00:00:00	0.341	17.40
2016-06-25 00:00:00	0.329	18.90
2016-06-26 00:00:00	0.320	18.40
2016-06-27 00:00:00	0.317	18.30
2016-06-28 00:00:00	0.313	18.10
2016-06-29 00:00:00	0.311	17.60
2016-06-30 00:00:00	0.309	17.90
2016-07-01 00:00:00	0.301	18.00
2016-07-02 00:00:00	0.290	18.40
2016-07-03 00:00:00	0.280	17.30
2016-07-04 00:00:00	0.271	16.50
2016-07-05 00:00:00	0.267	16.30
2016-07-06 00:00:00	0.263	16.50
2016-07-07 00:00:00	0.256	16.50
2016-07-08 00:00:00	0.257	16.80
2016-07-09 00:00:00	0.256	17.20
2016-07-10 00:00:00	0.247	17.40
2016-07-11 00:00:00	0.235	17.50
2016-07-12 00:00:00	0.234	17.60
2016-07-13 00:00:00	0.226	17.50
2016-07-14 00:00:00	0.217	17.70
2016-07-15 00:00:00	0.214	16.90
2016-07-16 00:00:00	0.208	17.20
2016-07-17 00:00:00	0.198	17.50
2016-07-18 00:00:00	0.189	17.00
2016-07-19 00:00:00	0.180	16.90
2016-07-20 00:00:00	0.171	17.40
2016-07-21 00:00:00	0.163	17.50
2016-07-22 00:00:00	0.156	18.10
2016-07-23 00:00:00	0.149	18.30
2016-07-24 00:00:00	0.142	19.30
2016-07-25 00:00:00	0.136	20.20
2016-07-26 00:00:00	0.131	20.00
2016-07-27 00:00:00	0.127	19.10
2016-07-28 00:00:00	0.122	18.90
2016-07-29 00:00:00	0.117	18.80
2016-07-30 00:00:00	0.113	18.90
2016-07-31 00:00:00	0.109	18.40
2016-08-01 00:00:00	0.105	17.60
2016-08-02 00:00:00	0.101	17.10
2016-08-03 00:00:00	0.097	16.80
2016-08-04 00:00:00	0.095	16.80
2016-08-05 00:00:00	0.093	17.50
2016-08-06 00:00:00	0.090	17.70
2016-08-07 00:00:00	0.087	17.80
2016-08-08 00:00:00	0.084	17.90
2016-08-09 00:00:00	0.081	16.20
2016-08-10 00:00:00	0.078	14.70
2016-08-11 00:00:00	0.076	13.10
2016-08-12 00:00:00	0.074	13.20
2016-08-13 00:00:00	0.072	15.20
2016-08-14 00:00:00	0.069	14.50
2016-08-15 00:00:00	0.067	13.80
2016-08-16 00:00:00	0.066	14.10
2016-08-17 00:00:00	0.064	14.00
2016-08-18 00:00:00	0.063	14.20
2016-08-19 00:00:00	0.076	14.60
2016-08-20 00:00:00	0.076	15.40
2016-08-21 00:00:00	0.075	15.50
2016-08-22 00:00:00	0.146	16.20
2016-08-23 00:00:00	0.187	16.30
2016-08-24 00:00:00	0.209	15.90
2016-08-25 00:00:00	0.265	16.70
2016-08-26 00:00:00	0.282	17.80
2016-08-27 00:00:00	0.271	17.30
2016-08-28 00:00:00	0.256	14.10
2016-08-29 00:00:00	0.303	13.80
2016-08-30 00:00:00	0.344	14.00
2016-08-31 00:00:00	0.356	14.70
2016-09-01 00:00:00	0.405	15.50
2016-09-02 00:00:00	0.496	15.40
2016-09-03 00:00:00	0.499	15.00
2016-09-04 00:00:00	0.472	13.60
2016-09-05 00:00:00	0.442	13.00
2016-09-06 00:00:00	0.415	13.80
2016-09-07 00:00:00	0.389	15.60
2016-09-08 00:00:00	0.366	14.60
2016-09-09 00:00:00	0.345	14.90
2016-09-10 00:00:00	0.325	15.60
2016-09-11 00:00:00	0.306	15.80
2016-09-12 00:00:00	0.289	14.60
2016-09-13 00:00:00	0.273	14.20
2016-09-14 00:00:00	0.258	14.20
2016-09-15 00:00:00	0.244	14.40
2016-09-16 00:00:00	0.231	12.70
2016-09-17 00:00:00	0.219	11.70
2016-09-18 00:00:00	0.207	10.90
2016-09-19 00:00:00	0.197	11.40
2016-09-20 00:00:00	0.187	11.80
2016-09-21 00:00:00	0.177	11.60
2016-09-22 00:00:00	0.169	11.30
2016-09-23 00:00:00	0.161	10.70
2016-09-24 00:00:00	0.153	10.90
2016-09-25 00:00:00	0.146	12.00
2016-09-26 00:00:00	0.140	12.60
2016-09-27 00:00:00	0.133	12.70
2016-09-28 00:00:00	0.128	12.40
2016-09-29 00:00:00	0.124	12.20
2016-09-30 00:00:00	0.120	12.10
2016-10-01 00:00:00	0.124	10.50
2016-10-02 00:00:00	0.155	9.00
2016-10-03 00:00:00	0.179	8.00
2016-10-04 00:00:00	0.171	7.70
2016-10-05 00:00:00	0.163	7.40
2016-10-06 00:00:00	0.155	7.50
2016-10-07 00:00:00	0.148	7.80
2016-10-08 00:00:00	0.141	7.60
2016-10-09 00:00:00	0.135	7.70
2016-10-10 00:00:00	0.129	7.20
2016-10-11 00:00:00	0.123	6.90
2016-10-12 00:00:00	0.118	6.40
2016-10-13 00:00:00	0.113	5.70
2016-10-14 00:00:00	0.108	5.30
2016-10-15 00:00:00	0.103	5.50
2016-10-16 00:00:00	0.099	6.00
2016-10-17 00:00:00	0.095	6.30
2016-10-18 00:00:00	0.091	6.50
2016-10-19 00:00:00	0.088	6.80
2016-10-20 00:00:00	0.085	6.30
2016-10-21 00:00:00	0.081	5.90
2016-10-22 00:00:00	0.078	4.80
2016-10-23 00:00:00	0.076	4.90
2016-10-24 00:00:00	0.075	5.20
2016-10-25 00:00:00	0.075	4.40
2016-10-26 00:00:00	0.074	4.00
2016-10-27 00:00:00	0.103	5.80
2016-10-28 00:00:00	0.172	6.70
2016-10-29 00:00:00	0.229	6.00
2016-10-30 00:00:00	0.256	5.70
2016-10-31 00:00:00	0.262	3.70
2016-11-01 00:00:00	0.252	3.20
2016-11-02 00:00:00	0.273	2.80
2016-11-03 00:00:00	0.300	2.60
2016-11-04 00:00:00	0.361	1.40
2016-11-05 00:00:00	0.538	1.10
2016-11-06 00:00:00	0.595	0.20
2016-11-07 00:00:00	0.601	0.00
2016-11-08 00:00:00	0.583	0.00
2016-11-09 00:00:00	0.552	0.10
2016-11-10 00:00:00	0.525	0.30
2016-11-11 00:00:00	0.501	0.10
2016-11-12 00:00:00	0.477	0.00
2016-11-13 00:00:00	0.452	0.20
2016-11-14 00:00:00	0.468	0.50
2016-11-15 00:00:00	0.480	1.00
2016-11-16 00:00:00	0.492	1.70
2016-11-17 00:00:00	0.586	2.80
2016-11-18 00:00:00	0.735	3.90
2016-11-19 00:00:00	0.892	4.70
2016-11-20 00:00:00	1.125	4.80
2016-11-21 00:00:00	1.347	5.40
2016-11-22 00:00:00	1.489	5.60
2016-11-23 00:00:00	1.493	5.80
2016-11-24 00:00:00	1.428	4.70
2016-11-25 00:00:00	1.373	3.90
2016-11-26 00:00:00	1.300	4.40
2016-11-27 00:00:00	1.232	3.50
2016-11-28 00:00:00	1.177	2.90
2016-11-29 00:00:00	1.135	2.60
2016-11-30 00:00:00	1.091	2.60
2016-12-01 00:00:00	1.040	1.80
2016-12-02 00:00:00	0.995	1.70
2016-12-03 00:00:00	0.947	0.70
2016-12-04 00:00:00	0.900	0.50
2016-12-05 00:00:00	0.854	1.70
2016-12-06 00:00:00	0.807	1.10
2016-12-07 00:00:00	0.796	1.40
2016-12-08 00:00:00	0.778	2.50
2016-12-09 00:00:00	0.755	3.00
2016-12-10 00:00:00	0.731	1.70
2016-12-11 00:00:00	0.705	1.00
2016-12-12 00:00:00	0.694	0.00
2016-12-13 00:00:00	0.677	0.00
2016-12-14 00:00:00	0.658	0.70
2016-12-15 00:00:00	0.633	0.00
2016-12-16 00:00:00	0.605	0.50
2016-12-17 00:00:00	0.582	0.60
2016-12-18 00:00:00	0.572	0.50
2016-12-19 00:00:00	0.548	1.00
2016-12-20 00:00:00	0.524	1.90
2016-12-21 00:00:00	0.514	2.30
2016-12-22 00:00:00	0.596	2.80
2016-12-23 00:00:00	0.653	2.80
2016-12-24 00:00:00	0.688	3.20
2016-12-25 00:00:00	0.712	2.90
2016-12-26 00:00:00	0.712	3.40
2016-12-27 00:00:00	0.699	2.70
2016-12-28 00:00:00	0.689	1.60
2016-12-29 00:00:00	0.675	2.20
2016-12-30 00:00:00	0.656	3.10
2016-12-31 00:00:00	0.632	4.30
2017-01-01 00:00:00	0.604	3.20
2017-01-02 00:00:00	0.574	1.50
2017-01-03 00:00:00	0.545	0.00
2017-01-04 00:00:00	0.520	0.00
2017-01-05 00:00:00	0.496	0.00
2017-01-06 00:00:00	0.473	0.00
2017-01-07 00:00:00	0.454	0.00
2017-01-08 00:00:00	0.434	0.10
2017-01-09 00:00:00	0.414	0.20
2017-01-10 00:00:00	0.393	0.30
2017-01-11 00:00:00	0.373	0.50
2017-01-12 00:00:00	0.363	0.80
2017-01-13 00:00:00	0.382	0.90
2017-01-14 00:00:00	0.419	0.50
2017-01-15 00:00:00	0.467	0.20
2017-01-16 00:00:00	0.488	0.10
2017-01-17 00:00:00	0.483	0.00
2017-01-18 00:00:00	0.469	0.50
2017-01-19 00:00:00	0.449	0.90
2017-01-20 00:00:00	0.438	1.50
2017-01-21 00:00:00	0.480	1.40
2017-01-22 00:00:00	0.548	1.20
2017-01-23 00:00:00	0.575	1.40
2017-01-24 00:00:00	0.578	0.90
2017-01-25 00:00:00	0.582	1.10
2017-01-26 00:00:00	0.574	1.80
2017-01-27 00:00:00	0.560	1.40
2017-01-28 00:00:00	0.602	0.70
2017-01-29 00:00:00	0.618	0.70
2017-01-30 00:00:00	0.619	1.20
2017-01-31 00:00:00	0.611	0.80
2017-02-01 00:00:00	0.605	0.70
2017-02-02 00:00:00	0.595	0.50
2017-02-03 00:00:00	0.581	0.50
2017-02-04 00:00:00	0.562	0.70
2017-02-05 00:00:00	0.543	0.70
2017-02-06 00:00:00	0.525	0.00
2017-02-07 00:00:00	0.508	0.00
2017-02-08 00:00:00	0.490	0.00
2017-02-09 00:00:00	0.470	0.00
2017-02-10 00:00:00	0.450	0.00
2017-02-11 00:00:00	0.430	0.00
2017-02-12 00:00:00	0.409	0.00
2017-02-13 00:00:00	0.390	0.10
2017-02-14 00:00:00	0.370	0.20
2017-02-15 00:00:00	0.352	0.20
2017-02-16 00:00:00	0.342	0.30
2017-02-17 00:00:00	0.331	0.40
2017-02-18 00:00:00	0.319	0.40
2017-02-19 00:00:00	0.308	0.70
2017-02-20 00:00:00	0.299	1.00
2017-02-21 00:00:00	0.308	0.50
2017-02-22 00:00:00	0.322	0.40
2017-02-23 00:00:00	0.334	0.00
2017-02-24 00:00:00	0.369	0.00
2017-02-25 00:00:00	0.389	0.00
2017-02-26 00:00:00	0.397	0.20
2017-02-27 00:00:00	0.396	0.40
2017-02-28 00:00:00	0.392	0.70
2017-03-01 00:00:00	0.403	1.00
2017-03-02 00:00:00	0.487	1.10
2017-03-03 00:00:00	0.582	0.90
2017-03-04 00:00:00	0.642	0.50
2017-03-05 00:00:00	0.668	0.00
2017-03-06 00:00:00	0.672	0.00
2017-03-07 00:00:00	0.664	0.00
2017-03-08 00:00:00	0.655	0.10
2017-03-09 00:00:00	0.639	0.30
2017-03-10 00:00:00	0.620	0.50
2017-03-11 00:00:00	0.623	0.50
2017-03-12 00:00:00	0.633	1.00
2017-03-13 00:00:00	0.626	1.40
2017-03-14 00:00:00	0.677	1.90
2017-03-15 00:00:00	0.767	2.60
2017-03-16 00:00:00	0.802	2.90
2017-03-17 00:00:00	0.799	3.60
2017-03-18 00:00:00	0.783	3.00
2017-03-19 00:00:00	0.755	2.40
2017-03-20 00:00:00	0.724	2.20
2017-03-21 00:00:00	0.693	2.90
2017-03-22 00:00:00	0.668	3.50
2017-03-23 00:00:00	0.676	3.40
2017-03-24 00:00:00	0.671	3.30
2017-03-25 00:00:00	0.654	3.70
2017-03-26 00:00:00	0.630	5.50
2017-03-27 00:00:00	0.601	6.60
2017-03-28 00:00:00	0.567	5.70
