!Date	m3/s	C
2015-08-03 00:00:00	0.440	15.90
2015-08-04 00:00:00	0.415	16.30
2015-08-05 00:00:00	0.389	16.60
2015-08-06 00:00:00	0.366	17.20
2015-08-07 00:00:00	0.343	17.90
2015-08-08 00:00:00	0.321	18.30
2015-08-09 00:00:00	0.300	18.00
2015-08-10 00:00:00	0.281	18.00
2015-08-11 00:00:00	0.263	17.70
2015-08-12 00:00:00	0.246	17.70
2015-08-13 00:00:00	0.231	16.70
2015-08-14 00:00:00	0.218	16.80
2015-08-15 00:00:00	0.206	16.50
2015-08-16 00:00:00	0.194	16.50
2015-08-17 00:00:00	0.185	15.90
2015-08-18 00:00:00	0.175	16.00
2015-08-19 00:00:00	0.167	16.00
2015-08-20 00:00:00	0.159	15.80
2015-08-21 00:00:00	0.152	15.90
2015-08-22 00:00:00	0.145	16.00
2015-08-23 00:00:00	0.139	15.90
2015-08-24 00:00:00	0.133	16.60
2015-08-25 00:00:00	0.127	18.00
2015-08-26 00:00:00	0.123	17.10
2015-08-27 00:00:00	0.118	17.20
2015-08-28 00:00:00	0.113	16.90
2015-08-29 00:00:00	0.109	16.60
2015-08-30 00:00:00	0.105	15.80
2015-08-31 00:00:00	0.101	15.20
2015-09-01 00:00:00	0.097	14.80
2015-09-02 00:00:00	0.104	14.20
2015-09-03 00:00:00	0.137	14.30
2015-09-04 00:00:00	0.139	13.60
2015-09-05 00:00:00	0.174	13.70
2015-09-06 00:00:00	0.187	13.10
2015-09-07 00:00:00	0.223	13.00
2015-09-08 00:00:00	0.292	12.90
2015-09-09 00:00:00	0.384	12.40
2015-09-10 00:00:00	0.427	12.60
2015-09-11 00:00:00	0.413	12.70
2015-09-12 00:00:00	0.398	13.40
2015-09-13 00:00:00	0.387	13.70
2015-09-14 00:00:00	0.376	14.20
2015-09-15 00:00:00	0.363	14.20
2015-09-16 00:00:00	0.351	14.20
2015-09-17 00:00:00	0.339	14.60
2015-09-18 00:00:00	0.341	14.50
2015-09-19 00:00:00	0.363	13.80
2015-09-20 00:00:00	0.404	12.60
2015-09-21 00:00:00	0.429	11.80
2015-09-22 00:00:00	0.431	11.80
2015-09-23 00:00:00	0.421	12.30
2015-09-24 00:00:00	0.412	12.50
2015-09-25 00:00:00	0.407	12.50
2015-09-26 00:00:00	0.420	11.50
2015-09-27 00:00:00	0.429	10.80
2015-09-28 00:00:00	0.425	10.80
2015-09-29 00:00:00	0.413	10.30
2015-09-30 00:00:00	0.394	10.70
2015-10-01 00:00:00	0.372	11.20
2015-10-02 00:00:00	0.350	12.30
2015-10-03 00:00:00	0.334	10.60
2015-10-04 00:00:00	0.315	10.10
2015-10-05 00:00:00	0.296	8.90
2015-10-06 00:00:00	0.280	6.50
2015-10-07 00:00:00	0.265	5.50
2015-10-08 00:00:00	0.251	4.90
2015-10-09 00:00:00	0.238	4.00
2015-10-10 00:00:00	0.226	3.40
2015-10-11 00:00:00	0.220	3.40
2015-10-12 00:00:00	0.218	3.80
2015-10-13 00:00:00	0.217	5.00
2015-10-14 00:00:00	0.218	4.80
2015-10-15 00:00:00	0.219	4.60
2015-10-16 00:00:00	0.217	4.20
2015-10-17 00:00:00	0.214	4.00
2015-10-18 00:00:00	0.212	4.90
2015-10-19 00:00:00	0.214	5.60
2015-10-20 00:00:00	0.216	6.20
2015-10-21 00:00:00	0.216	6.90
2015-10-22 00:00:00	0.216	8.30
2015-10-23 00:00:00	0.219	8.90
2015-10-24 00:00:00	0.219	7.70
2015-10-25 00:00:00	0.216	8.20
2015-10-26 00:00:00	0.209	6.30
2015-10-27 00:00:00	0.203	5.70
2015-10-28 00:00:00	0.198	3.00
2015-10-29 00:00:00	0.195	3.00
2015-10-30 00:00:00	0.194	4.10
2015-10-31 00:00:00	0.196	5.70
2015-11-01 00:00:00	0.198	6.80
2015-11-02 00:00:00	0.200	7.70
2015-11-03 00:00:00	0.201	6.70
2015-11-04 00:00:00	0.201	6.10
2015-11-05 00:00:00	0.202	5.20
2015-11-06 00:00:00	0.203	6.50
2015-11-07 00:00:00	0.205	7.20
2015-11-08 00:00:00	0.223	6.70
2015-11-09 00:00:00	0.234	6.50
2015-11-10 00:00:00	0.285	5.40
2015-11-11 00:00:00	0.310	4.20
2015-11-12 00:00:00	0.321	4.10
2015-11-13 00:00:00	0.325	4.50
2015-11-14 00:00:00	0.327	4.20
2015-11-15 00:00:00	0.346	3.60
2015-11-16 00:00:00	0.381	4.00
2015-11-17 00:00:00	0.390	4.40
2015-11-18 00:00:00	0.394	4.40
2015-11-19 00:00:00	0.392	3.60
2015-11-20 00:00:00	0.386	2.00
2015-11-21 00:00:00	0.379	0.10
2015-11-22 00:00:00	0.372	0.00
2015-11-23 00:00:00	0.363	0.00
2015-11-24 00:00:00	0.352	0.30
2015-11-25 00:00:00	0.341	0.70
2015-11-26 00:00:00	0.332	1.00
2015-11-27 00:00:00	0.331	2.60
2015-11-28 00:00:00	0.325	3.60
2015-11-29 00:00:00	0.315	3.10
2015-11-30 00:00:00	0.309	2.70
2015-12-01 00:00:00	0.366	2.20
2015-12-02 00:00:00	0.396	1.60
2015-12-03 00:00:00	0.407	2.70
2015-12-04 00:00:00	0.398	3.50
2015-12-05 00:00:00	0.438	4.50
2015-12-06 00:00:00	0.578	5.20
2015-12-07 00:00:00	0.631	4.90
2015-12-08 00:00:00	0.680	3.70
2015-12-09 00:00:00	0.685	4.60
2015-12-10 00:00:00	0.674	5.20
2015-12-11 00:00:00	0.651	4.50
2015-12-12 00:00:00	0.624	2.90
2015-12-13 00:00:00	0.594	1.80
2015-12-14 00:00:00	0.566	0.00
2015-12-15 00:00:00	0.539	0.00
2015-12-16 00:00:00	0.513	0.10
2015-12-17 00:00:00	0.489	0.60
2015-12-18 00:00:00	0.468	2.10
2015-12-19 00:00:00	0.490	3.20
2015-12-20 00:00:00	0.541	4.70
2015-12-21 00:00:00	0.559	5.10
2015-12-22 00:00:00	0.554	4.60
2015-12-23 00:00:00	0.538	4.70
2015-12-24 00:00:00	0.516	4.60
2015-12-25 00:00:00	0.492	4.80
2015-12-26 00:00:00	0.467	3.00
2015-12-27 00:00:00	0.442	0.20
2015-12-28 00:00:00	0.419	0.00
2015-12-29 00:00:00	0.398	0.00
2015-12-30 00:00:00	0.378	0.30
2015-12-31 00:00:00	0.359	0.40
2016-01-01 00:00:00	0.340	0.50
2016-01-02 00:00:00	0.323	0.00
2016-01-03 00:00:00	0.307	0.00
2016-01-04 00:00:00	0.293	0.00
2016-01-05 00:00:00	0.279	0.00
2016-01-06 00:00:00	0.267	0.00
2016-01-07 00:00:00	0.255	0.00
2016-01-08 00:00:00	0.244	0.00
2016-01-09 00:00:00	0.234	0.00
2016-01-10 00:00:00	0.226	0.10
2016-01-11 00:00:00	0.223	0.10
2016-01-12 00:00:00	0.224	0.20
2016-01-13 00:00:00	0.256	0.10
2016-01-14 00:00:00	0.291	0.00
2016-01-15 00:00:00	0.306	0.00
2016-01-16 00:00:00	0.314	0.00
2016-01-17 00:00:00	0.313	0.00
2016-01-18 00:00:00	0.301	0.00
2016-01-19 00:00:00	0.289	0.00
2016-01-20 00:00:00	0.276	0.00
2016-01-21 00:00:00	0.264	0.00
2016-01-22 00:00:00	0.252	0.00
2016-01-23 00:00:00	0.241	0.00
2016-01-24 00:00:00	0.230	0.10
2016-01-25 00:00:00	0.220	0.10
2016-01-26 00:00:00	0.211	0.20
2016-01-27 00:00:00	0.208	0.60
2016-01-28 00:00:00	0.325	0.70
2016-01-29 00:00:00	0.581	0.90
2016-01-30 00:00:00	0.835	1.10
2016-01-31 00:00:00	1.059	1.10
2016-02-01 00:00:00	1.240	0.60
2016-02-02 00:00:00	1.311	1.10
2016-02-03 00:00:00	1.308	0.80
2016-02-04 00:00:00	1.416	0.50
2016-02-05 00:00:00	1.444	0.40
2016-02-06 00:00:00	1.407	0.80
2016-02-07 00:00:00	1.346	1.20
2016-02-08 00:00:00	1.288	1.40
2016-02-09 00:00:00	1.226	1.70
2016-02-10 00:00:00	1.177	1.80
2016-02-11 00:00:00	1.135	1.50
2016-02-12 00:00:00	1.177	0.90
2016-02-13 00:00:00	1.201	0.50
2016-02-14 00:00:00	1.191	0.20
2016-02-15 00:00:00	1.157	0.00
2016-02-16 00:00:00	1.112	0.00
2016-02-17 00:00:00	1.059	0.20
2016-02-18 00:00:00	1.005	0.30
2016-02-19 00:00:00	0.951	0.30
2016-02-20 00:00:00	0.905	0.40
2016-02-21 00:00:00	0.861	0.50
2016-02-22 00:00:00	0.824	0.60
2016-02-23 00:00:00	0.810	0.50
2016-02-24 00:00:00	0.791	0.30
2016-02-25 00:00:00	0.762	0.10
2016-02-26 00:00:00	0.728	0.00
2016-02-27 00:00:00	0.693	0.00
2016-02-28 00:00:00	0.657	0.00
2016-02-29 00:00:00	0.621	0.00
2016-03-01 00:00:00	0.586	0.10
2016-03-02 00:00:00	0.553	0.20
2016-03-03 00:00:00	0.522	0.30
2016-03-04 00:00:00	0.493	0.50
2016-03-05 00:00:00	0.481	0.60
2016-03-06 00:00:00	0.506	0.60
2016-03-07 00:00:00	0.520	0.80
2016-03-08 00:00:00	0.533	0.90
2016-03-09 00:00:00	0.568	1.00
2016-03-10 00:00:00	0.616	0.80
2016-03-11 00:00:00	0.659	0.80
2016-03-12 00:00:00	0.671	0.70
2016-03-13 00:00:00	0.667	0.80
2016-03-14 00:00:00	0.654	1.50
2016-03-15 00:00:00	0.637	1.80
2016-03-16 00:00:00	0.624	2.10
2016-03-17 00:00:00	0.605	2.90
2016-03-18 00:00:00	0.581	2.20
2016-03-19 00:00:00	0.554	1.70
2016-03-20 00:00:00	0.529	1.60
2016-03-21 00:00:00	0.506	1.80
2016-03-22 00:00:00	0.493	1.70
2016-03-23 00:00:00	0.485	2.00
2016-03-24 00:00:00	0.477	2.30
2016-03-25 00:00:00	0.486	3.00
2016-03-26 00:00:00	0.503	4.00
2016-03-27 00:00:00	0.508	4.60
2016-03-28 00:00:00	0.500	5.00
2016-03-29 00:00:00	0.484	5.30
2016-03-30 00:00:00	0.463	5.20
2016-03-31 00:00:00	0.439	5.00
2016-04-01 00:00:00	0.415	4.60
2016-04-02 00:00:00	0.392	4.60
2016-04-03 00:00:00	0.369	5.60
2016-04-04 00:00:00	0.347	5.40
2016-04-05 00:00:00	0.326	5.90
2016-04-06 00:00:00	0.306	6.20
2016-04-07 00:00:00	0.290	6.40
2016-04-08 00:00:00	0.279	6.10
2016-04-09 00:00:00	0.292	5.80
2016-04-10 00:00:00	0.309	5.40
2016-04-11 00:00:00	0.322	5.80
2016-04-12 00:00:00	0.325	6.10
2016-04-13 00:00:00	0.325	6.10
2016-04-14 00:00:00	0.312	5.20
2016-04-15 00:00:00	0.298	6.10
2016-04-16 00:00:00	0.283	6.50
2016-04-17 00:00:00	0.268	6.70
2016-04-18 00:00:00	0.255	7.20
2016-04-19 00:00:00	0.262	6.70
2016-04-20 00:00:00	0.262	6.60
2016-04-21 00:00:00	0.257	6.50
2016-04-22 00:00:00	0.248	6.20
2016-04-23 00:00:00	0.249	5.40
2016-04-24 00:00:00	0.253	4.70
2016-04-25 00:00:00	0.253	4.40
2016-04-26 00:00:00	0.254	4.70
2016-04-27 00:00:00	0.267	4.90
2016-04-28 00:00:00	0.280	5.30
2016-04-29 00:00:00	0.308	6.00
2016-04-30 00:00:00	0.351	6.60
2016-05-01 00:00:00	0.369	7.40
2016-05-02 00:00:00	0.378	8.50
2016-05-03 00:00:00	0.377	9.50
2016-05-04 00:00:00	0.366	10.50
2016-05-05 00:00:00	0.349	11.50
2016-05-06 00:00:00	0.328	12.10
2016-05-07 00:00:00	0.306	13.10
2016-05-08 00:00:00	0.285	14.00
2016-05-09 00:00:00	0.268	14.60
2016-05-10 00:00:00	0.253	14.80
2016-05-11 00:00:00	0.241	12.60
2016-05-12 00:00:00	0.231	11.70
2016-05-13 00:00:00	0.224	10.20
2016-05-14 00:00:00	0.217	9.00
2016-05-15 00:00:00	0.206	8.60
2016-05-16 00:00:00	0.216	9.00
2016-05-17 00:00:00	0.211	9.40
2016-05-18 00:00:00	0.213	10.60
2016-05-19 00:00:00	0.204	11.90
2016-05-20 00:00:00	0.202	12.80
2016-05-21 00:00:00	0.202	13.10
2016-05-22 00:00:00	0.203	13.90
2016-05-23 00:00:00	0.203	15.30
2016-05-24 00:00:00	0.203	14.60
2016-05-25 00:00:00	0.201	12.40
2016-05-26 00:00:00	0.200	11.10
2016-05-27 00:00:00	0.200	11.10
2016-05-28 00:00:00	0.202	12.20
2016-05-29 00:00:00	0.206	12.80
2016-05-30 00:00:00	0.213	13.80
2016-05-31 00:00:00	0.216	15.10
2016-06-01 00:00:00	0.215	16.10
2016-06-02 00:00:00	0.214	16.80
2016-06-03 00:00:00	0.210	17.20
2016-06-04 00:00:00	0.207	14.70
2016-06-05 00:00:00	0.205	12.70
2016-06-06 00:00:00	0.204	12.70
2016-06-07 00:00:00	0.204	15.30
2016-06-08 00:00:00	0.205	13.80
2016-06-09 00:00:00	0.207	12.40
2016-06-10 00:00:00	0.209	10.80
2016-06-11 00:00:00	0.212	10.90
2016-06-12 00:00:00	0.214	12.00
2016-06-13 00:00:00	0.217	13.50
2016-06-14 00:00:00	0.220	14.60
2016-06-15 00:00:00	0.223	15.20
2016-06-16 00:00:00	0.226	14.40
2016-06-17 00:00:00	0.231	14.50
2016-06-18 00:00:00	0.269	14.10
2016-06-19 00:00:00	0.312	14.40
2016-06-20 00:00:00	0.358	15.00
2016-06-21 00:00:00	0.366	15.70
2016-06-22 00:00:00	0.357	16.70
2016-06-23 00:00:00	0.344	17.70
2016-06-24 00:00:00	0.332	17.40
2016-06-25 00:00:00	0.320	18.90
2016-06-26 00:00:00	0.311	18.40
2016-06-27 00:00:00	0.308	18.30
2016-06-28 00:00:00	0.305	18.10
2016-06-29 00:00:00	0.302	17.60
2016-06-30 00:00:00	0.301	17.90
2016-07-01 00:00:00	0.293	18.00
2016-07-02 00:00:00	0.282	18.40
2016-07-03 00:00:00	0.272	17.30
2016-07-04 00:00:00	0.264	16.50
2016-07-05 00:00:00	0.259	16.30
2016-07-06 00:00:00	0.256	16.50
2016-07-07 00:00:00	0.249	16.50
2016-07-08 00:00:00	0.250	16.80
2016-07-09 00:00:00	0.248	17.20
2016-07-10 00:00:00	0.240	17.40
2016-07-11 00:00:00	0.228	17.50
2016-07-12 00:00:00	0.227	17.60
2016-07-13 00:00:00	0.220	17.50
2016-07-14 00:00:00	0.211	17.70
2016-07-15 00:00:00	0.209	16.90
2016-07-16 00:00:00	0.202	17.20
2016-07-17 00:00:00	0.192	17.50
2016-07-18 00:00:00	0.183	17.00
2016-07-19 00:00:00	0.175	16.90
2016-07-20 00:00:00	0.167	17.40
2016-07-21 00:00:00	0.159	17.50
2016-07-22 00:00:00	0.151	18.10
2016-07-23 00:00:00	0.144	18.30
2016-07-24 00:00:00	0.138	19.30
2016-07-25 00:00:00	0.132	20.20
2016-07-26 00:00:00	0.127	20.00
2016-07-27 00:00:00	0.123	19.10
2016-07-28 00:00:00	0.119	18.90
2016-07-29 00:00:00	0.114	18.80
2016-07-30 00:00:00	0.110	18.90
2016-07-31 00:00:00	0.106	18.40
2016-08-01 00:00:00	0.102	17.60
2016-08-02 00:00:00	0.098	17.10
2016-08-03 00:00:00	0.094	16.80
2016-08-04 00:00:00	0.093	16.80
2016-08-05 00:00:00	0.090	17.50
2016-08-06 00:00:00	0.087	17.70
2016-08-07 00:00:00	0.084	17.80
2016-08-08 00:00:00	0.081	17.90
2016-08-09 00:00:00	0.079	16.20
2016-08-10 00:00:00	0.076	14.70
2016-08-11 00:00:00	0.074	13.10
2016-08-12 00:00:00	0.072	13.20
2016-08-13 00:00:00	0.070	15.20
2016-08-14 00:00:00	0.067	14.50
2016-08-15 00:00:00	0.066	13.80
2016-08-16 00:00:00	0.064	14.10
2016-08-17 00:00:00	0.062	14.00
2016-08-18 00:00:00	0.061	14.20
2016-08-19 00:00:00	0.074	14.60
2016-08-20 00:00:00	0.074	15.40
2016-08-21 00:00:00	0.073	15.50
2016-08-22 00:00:00	0.142	16.20
2016-08-23 00:00:00	0.182	16.30
2016-08-24 00:00:00	0.203	15.90
2016-08-25 00:00:00	0.258	16.70
2016-08-26 00:00:00	0.274	17.80
2016-08-27 00:00:00	0.263	17.30
2016-08-28 00:00:00	0.249	14.10
2016-08-29 00:00:00	0.295	13.80
2016-08-30 00:00:00	0.335	14.00
2016-08-31 00:00:00	0.347	14.70
2016-09-01 00:00:00	0.394	15.50
2016-09-02 00:00:00	0.482	15.40
2016-09-03 00:00:00	0.486	15.00
2016-09-04 00:00:00	0.459	13.60
2016-09-05 00:00:00	0.430	13.00
2016-09-06 00:00:00	0.403	13.80
2016-09-07 00:00:00	0.379	15.60
2016-09-08 00:00:00	0.356	14.60
2016-09-09 00:00:00	0.335	14.90
2016-09-10 00:00:00	0.316	15.60
2016-09-11 00:00:00	0.298	15.80
2016-09-12 00:00:00	0.281	14.60
2016-09-13 00:00:00	0.265	14.20
2016-09-14 00:00:00	0.251	14.20
2016-09-15 00:00:00	0.237	14.40
2016-09-16 00:00:00	0.224	12.70
2016-09-17 00:00:00	0.213	11.70
2016-09-18 00:00:00	0.201	10.90
2016-09-19 00:00:00	0.191	11.40
2016-09-20 00:00:00	0.181	11.80
2016-09-21 00:00:00	0.172	11.60
2016-09-22 00:00:00	0.164	11.30
2016-09-23 00:00:00	0.156	10.70
2016-09-24 00:00:00	0.149	10.90
2016-09-25 00:00:00	0.142	12.00
2016-09-26 00:00:00	0.136	12.60
2016-09-27 00:00:00	0.129	12.70
2016-09-28 00:00:00	0.125	12.40
2016-09-29 00:00:00	0.120	12.20
2016-09-30 00:00:00	0.117	12.10
2016-10-01 00:00:00	0.121	10.50
2016-10-02 00:00:00	0.151	9.00
2016-10-03 00:00:00	0.174	8.00
2016-10-04 00:00:00	0.167	7.70
2016-10-05 00:00:00	0.158	7.40
2016-10-06 00:00:00	0.151	7.50
2016-10-07 00:00:00	0.144	7.80
2016-10-08 00:00:00	0.137	7.60
2016-10-09 00:00:00	0.131	7.70
2016-10-10 00:00:00	0.125	7.20
2016-10-11 00:00:00	0.120	6.90
2016-10-12 00:00:00	0.115	6.40
2016-10-13 00:00:00	0.110	5.70
2016-10-14 00:00:00	0.105	5.30
2016-10-15 00:00:00	0.101	5.50
2016-10-16 00:00:00	0.097	6.00
2016-10-17 00:00:00	0.093	6.30
2016-10-18 00:00:00	0.089	6.50
2016-10-19 00:00:00	0.085	6.80
2016-10-20 00:00:00	0.082	6.30
2016-10-21 00:00:00	0.079	5.90
2016-10-22 00:00:00	0.076	4.80
2016-10-23 00:00:00	0.074	4.90
2016-10-24 00:00:00	0.073	5.20
2016-10-25 00:00:00	0.073	4.40
2016-10-26 00:00:00	0.072	4.00
2016-10-27 00:00:00	0.100	5.80
2016-10-28 00:00:00	0.167	6.70
2016-10-29 00:00:00	0.223	6.00
2016-10-30 00:00:00	0.249	5.70
2016-10-31 00:00:00	0.255	3.70
2016-11-01 00:00:00	0.245	3.20
2016-11-02 00:00:00	0.265	2.80
2016-11-03 00:00:00	0.291	2.60
2016-11-04 00:00:00	0.351	1.40
2016-11-05 00:00:00	0.523	1.10
2016-11-06 00:00:00	0.579	0.20
2016-11-07 00:00:00	0.584	0.00
2016-11-08 00:00:00	0.566	0.00
2016-11-09 00:00:00	0.537	0.10
2016-11-10 00:00:00	0.510	0.30
2016-11-11 00:00:00	0.487	0.10
2016-11-12 00:00:00	0.464	0.00
2016-11-13 00:00:00	0.440	0.20
2016-11-14 00:00:00	0.455	0.50
2016-11-15 00:00:00	0.466	1.00
2016-11-16 00:00:00	0.478	1.70
2016-11-17 00:00:00	0.570	2.80
2016-11-18 00:00:00	0.715	3.90
2016-11-19 00:00:00	0.867	4.70
2016-11-20 00:00:00	1.094	4.80
2016-11-21 00:00:00	1.310	5.40
2016-11-22 00:00:00	1.447	5.60
2016-11-23 00:00:00	1.452	5.80
2016-11-24 00:00:00	1.389	4.70
2016-11-25 00:00:00	1.335	3.90
2016-11-26 00:00:00	1.264	4.40
2016-11-27 00:00:00	1.198	3.50
2016-11-28 00:00:00	1.144	2.90
2016-11-29 00:00:00	1.104	2.60
2016-11-30 00:00:00	1.061	2.60
2016-12-01 00:00:00	1.011	1.80
2016-12-02 00:00:00	0.967	1.70
2016-12-03 00:00:00	0.921	0.70
2016-12-04 00:00:00	0.876	0.50
2016-12-05 00:00:00	0.830	1.70
2016-12-06 00:00:00	0.785	1.10
2016-12-07 00:00:00	0.774	1.40
2016-12-08 00:00:00	0.756	2.50
2016-12-09 00:00:00	0.735	3.00
2016-12-10 00:00:00	0.710	1.70
2016-12-11 00:00:00	0.686	1.00
2016-12-12 00:00:00	0.675	0.00
2016-12-13 00:00:00	0.658	0.00
2016-12-14 00:00:00	0.640	0.70
2016-12-15 00:00:00	0.616	0.00
2016-12-16 00:00:00	0.589	0.50
2016-12-17 00:00:00	0.566	0.60
2016-12-18 00:00:00	0.556	0.50
2016-12-19 00:00:00	0.533	1.00
2016-12-20 00:00:00	0.510	1.90
2016-12-21 00:00:00	0.500	2.30
2016-12-22 00:00:00	0.580	2.80
2016-12-23 00:00:00	0.635	2.80
2016-12-24 00:00:00	0.669	3.20
2016-12-25 00:00:00	0.693	2.90
2016-12-26 00:00:00	0.693	3.40
2016-12-27 00:00:00	0.680	2.70
2016-12-28 00:00:00	0.670	1.60
2016-12-29 00:00:00	0.657	2.20
2016-12-30 00:00:00	0.638	3.10
2016-12-31 00:00:00	0.615	4.30
2017-01-01 00:00:00	0.587	3.20
2017-01-02 00:00:00	0.558	1.50
2017-01-03 00:00:00	0.530	0.00
2017-01-04 00:00:00	0.506	0.00
2017-01-05 00:00:00	0.482	0.00
2017-01-06 00:00:00	0.460	0.00
2017-01-07 00:00:00	0.442	0.00
2017-01-08 00:00:00	0.422	0.10
2017-01-09 00:00:00	0.402	0.20
2017-01-10 00:00:00	0.382	0.30
2017-01-11 00:00:00	0.363	0.50
2017-01-12 00:00:00	0.353	0.80
2017-01-13 00:00:00	0.371	0.90
2017-01-14 00:00:00	0.407	0.50
2017-01-15 00:00:00	0.454	0.20
2017-01-16 00:00:00	0.474	0.10
2017-01-17 00:00:00	0.470	0.00
2017-01-18 00:00:00	0.456	0.50
2017-01-19 00:00:00	0.437	0.90
2017-01-20 00:00:00	0.426	1.50
2017-01-21 00:00:00	0.467	1.40
2017-01-22 00:00:00	0.533	1.20
2017-01-23 00:00:00	0.559	1.40
2017-01-24 00:00:00	0.562	0.90
2017-01-25 00:00:00	0.566	1.10
2017-01-26 00:00:00	0.559	1.80
2017-01-27 00:00:00	0.545	1.40
2017-01-28 00:00:00	0.585	0.70
2017-01-29 00:00:00	0.601	0.70
2017-01-30 00:00:00	0.601	1.20
2017-01-31 00:00:00	0.594	0.80
2017-02-01 00:00:00	0.589	0.70
2017-02-02 00:00:00	0.579	0.50
2017-02-03 00:00:00	0.565	0.50
2017-02-04 00:00:00	0.547	0.70
2017-02-05 00:00:00	0.528	0.70
2017-02-06 00:00:00	0.510	0.00
2017-02-07 00:00:00	0.494	0.00
2017-02-08 00:00:00	0.476	0.00
2017-02-09 00:00:00	0.457	0.00
2017-02-10 00:00:00	0.438	0.00
2017-02-11 00:00:00	0.418	0.00
2017-02-12 00:00:00	0.398	0.00
2017-02-13 00:00:00	0.379	0.10
2017-02-14 00:00:00	0.360	0.20
2017-02-15 00:00:00	0.342	0.20
2017-02-16 00:00:00	0.332	0.30
2017-02-17 00:00:00	0.322	0.40
2017-02-18 00:00:00	0.310	0.40
2017-02-19 00:00:00	0.300	0.70
2017-02-20 00:00:00	0.291	1.00
2017-02-21 00:00:00	0.300	0.50
2017-02-22 00:00:00	0.313	0.40
2017-02-23 00:00:00	0.325	0.00
2017-02-24 00:00:00	0.359	0.00
2017-02-25 00:00:00	0.378	0.00
2017-02-26 00:00:00	0.386	0.20
2017-02-27 00:00:00	0.385	0.40
2017-02-28 00:00:00	0.381	0.70
2017-03-01 00:00:00	0.392	1.00
2017-03-02 00:00:00	0.473	1.10
2017-03-03 00:00:00	0.566	0.90
2017-03-04 00:00:00	0.625	0.50
2017-03-05 00:00:00	0.650	0.00
2017-03-06 00:00:00	0.654	0.00
2017-03-07 00:00:00	0.646	0.00
2017-03-08 00:00:00	0.637	0.10
2017-03-09 00:00:00	0.621	0.30
2017-03-10 00:00:00	0.603	0.50
2017-03-11 00:00:00	0.606	0.50
2017-03-12 00:00:00	0.615	1.00
2017-03-13 00:00:00	0.609	1.40
2017-03-14 00:00:00	0.658	1.90
2017-03-15 00:00:00	0.746	2.60
2017-03-16 00:00:00	0.779	2.90
2017-03-17 00:00:00	0.777	3.60
2017-03-18 00:00:00	0.761	3.00
2017-03-19 00:00:00	0.735	2.40
2017-03-20 00:00:00	0.704	2.20
2017-03-21 00:00:00	0.674	2.90
2017-03-22 00:00:00	0.649	3.50
2017-03-23 00:00:00	0.657	3.40
2017-03-24 00:00:00	0.652	3.30
2017-03-25 00:00:00	0.636	3.70
2017-03-26 00:00:00	0.613	5.50
2017-03-27 00:00:00	0.584	6.60
2017-03-28 00:00:00	0.551	5.70
2017-03-29 00:00:00	0.516	4.30
2017-03-30 00:00:00	0.494	3.40
2017-03-31 00:00:00	0.487	3.50
2017-04-01 00:00:00	0.461	4.60
2017-04-02 00:00:00	0.444	5.80
2017-04-03 00:00:00	0.427	5.30
2017-04-04 00:00:00	0.423	6.00
2017-04-05 00:00:00	0.419	6.60
2017-04-06 00:00:00	0.401	6.30
2017-04-07 00:00:00	0.380	5.70
2017-04-08 00:00:00	0.358	5.30
2017-04-09 00:00:00	0.338	6.70
2017-04-10 00:00:00	0.318	7.30
2017-04-11 00:00:00	0.300	6.50
2017-04-12 00:00:00	0.284	5.10
2017-04-13 00:00:00	0.272	3.90
2017-04-14 00:00:00	0.263	2.40
2017-04-15 00:00:00	0.253	1.80
2017-04-16 00:00:00	0.244	1.10
2017-04-17 00:00:00	0.236	1.10
2017-04-18 00:00:00	0.226	1.90
2017-04-19 00:00:00	0.218	3.10
2017-04-20 00:00:00	0.210	4.40
2017-04-21 00:00:00	0.201	5.80
2017-04-22 00:00:00	0.193	5.90
2017-04-23 00:00:00	0.185	5.70
2017-04-24 00:00:00	0.178	5.00
2017-04-25 00:00:00	0.175	4.50
2017-04-26 00:00:00	0.176	4.40
2017-04-27 00:00:00	0.217	4.60
2017-04-28 00:00:00	0.262	4.70
2017-04-29 00:00:00	0.298	5.10
2017-04-30 00:00:00	0.314	5.80
2017-05-01 00:00:00	0.313	7.20
2017-05-02 00:00:00	0.305	7.90
2017-05-03 00:00:00	0.292	7.90
2017-05-04 00:00:00	0.276	7.70
2017-05-05 00:00:00	0.260	8.90
2017-05-06 00:00:00	0.243	9.50
2017-05-07 00:00:00	0.226	8.10
2017-05-08 00:00:00	0.212	6.00
2017-05-09 00:00:00	0.201	4.80
2017-05-10 00:00:00	0.191	4.20
2017-05-11 00:00:00	0.182	4.50
2017-05-12 00:00:00	0.175	5.70
2017-05-13 00:00:00	0.167	6.70
2017-05-14 00:00:00	0.160	8.20
2017-05-15 00:00:00	0.154	7.70
2017-05-16 00:00:00	0.148	8.10
2017-05-17 00:00:00	0.143	9.10
2017-05-18 00:00:00	0.139	11.90
2017-05-19 00:00:00	0.134	14.40
2017-05-20 00:00:00	0.130	13.10
2017-05-21 00:00:00	0.126	13.60
2017-05-22 00:00:00	0.122	13.90
2017-05-23 00:00:00	0.118	12.80
2017-05-24 00:00:00	0.114	13.20
2017-05-25 00:00:00	0.110	13.40
2017-05-26 00:00:00	0.107	13.40
2017-05-27 00:00:00	0.104	15.20
2017-05-28 00:00:00	0.101	17.30
2017-05-29 00:00:00	0.098	14.80
